data_pedido,data_envio,modo_envio,vendas,lucro,quantidade,desconto,categoria,subcategoria,segmento,regiao,cliente_id,pedido_id
2017-05-11,2017-05-17,Standard Class,7.9959999999999996,-6.996499999999999,1,0.6,Furniture,Furnishings,Home Office,Central,JK-16120,CA-2017-140298
2016-06-24,2016-06-28,Standard Class,8.711999999999998,-19.602000000000007,2,0.8,Office Supplies,Appliances,Corporate,Central,DH-13075,CA-2016-166240
2016-05-17,2016-05-18,First Class,65.17,18.899299999999997,7,0.0,Office Supplies,Supplies,Consumer,East,AG-10900,CA-2016-158435
2016-05-17,2016-05-18,First Class,14.62,6.8713999999999995,2,0.0,Office Supplies,Labels,Consumer,East,AG-10900,CA-2016-158435
2016-05-17,2016-05-18,First Class,173.24,17.323999999999984,4,0.0,Furniture,Furnishings,Consumer,East,AG-10900,CA-2016-158435
2017-06-29,2017-06-30,First Class,895.92,302.37299999999993,5,0.2,Office Supplies,Binders,Consumer,West,WB-21850,CA-2017-138149
2017-06-29,2017-06-30,First Class,130.71,39.212999999999994,3,0.0,Office Supplies,Storage,Consumer,West,WB-21850,CA-2017-138149
2017-06-29,2017-06-30,First Class,11.68,3.0367999999999995,2,0.0,Office Supplies,Art,Consumer,West,WB-21850,CA-2017-138149
2017-06-29,2017-06-30,First Class,62.31,22.4316,3,0.0,Technology,Accessories,Consumer,West,WB-21850,CA-2017-138149
2014-03-31,2014-03-31,Same Day,0.8520000000000001,-0.5963999999999998,1,0.7,Office Supplies,Binders,Consumer,East,JO-15280,CA-2014-112403
2014-12-16,2014-12-21,Standard Class,36.28800000000001,12.700800000000001,7,0.2,Office Supplies,Paper,Consumer,Central,EJ-13720,CA-2014-108273
2014-12-16,2014-12-21,Standard Class,56.568,-74.9526,2,0.6,Furniture,Furnishings,Consumer,Central,EJ-13720,CA-2014-108273
2017-05-18,2017-05-20,First Class,344.704,38.77919999999999,2,0.2,Technology,Phones,Consumer,West,AB-10105,CA-2017-121643
2015-05-12,2015-05-16,Standard Class,201.584,20.158400000000015,2,0.2,Technology,Phones,Consumer,West,LT-16765,US-2015-122910
2017-12-03,2017-12-07,Second Class,521.96,88.73319999999995,2,0.0,Furniture,Tables,Home Office,West,CM-12655,CA-2017-143126
2015-12-12,2015-12-17,Standard Class,8.22,2.2194000000000007,3,0.0,Office Supplies,Art,Consumer,East,EM-13960,CA-2015-129042
2015-10-10,2015-10-11,First Class,45.36,21.772800000000004,7,0.0,Office Supplies,Paper,Corporate,West,DJ-13420,CA-2015-109736
2015-04-18,2015-04-20,Second Class,947.1700000000001,9.471700000000084,7,0.0,Office Supplies,Storage,Home Office,West,DE-13255,CA-2015-142601
2015-04-18,2015-04-20,Second Class,61.96,27.881999999999998,2,0.0,Office Supplies,Paper,Home Office,West,DE-13255,CA-2015-142601
2014-06-07,2014-06-11,Second Class,268.935,-209.7693,3,0.5,Furniture,Tables,Consumer,Central,NR-18550,CA-2014-106229
2017-09-01,2017-09-07,Standard Class,7.58,2.9562,1,0.0,Office Supplies,Art,Home Office,West,CK-12325,US-2017-135230
2016-05-22,2016-05-22,Same Day,14.73,7.2177,3,0.0,Office Supplies,Labels,Consumer,South,JF-15490,CA-2016-159653
2016-11-11,2016-11-15,Standard Class,9.888000000000002,-6.921599999999998,2,0.7,Office Supplies,Binders,Home Office,South,LB-16795,CA-2016-131968
2016-11-11,2016-11-15,Standard Class,671.5440000000001,50.36579999999995,3,0.2,Office Supplies,Appliances,Home Office,South,LB-16795,CA-2016-131968
2014-11-25,2014-11-29,Second Class,1117.92,55.89599999999996,4,0.0,Office Supplies,Storage,Home Office,East,MP-18175,CA-2014-119151
2014-11-25,2014-11-29,Second Class,275.952,-37.943400000000025,3,0.2,Furniture,Bookcases,Home Office,East,MP-18175,CA-2014-119151
2014-11-07,2014-11-12,Standard Class,123.14399999999999,46.17899999999999,7,0.2,Office Supplies,Binders,Consumer,West,LH-16900,CA-2014-123323
2016-07-18,2016-07-23,Second Class,15.576,3.3099,3,0.2,Technology,Accessories,Consumer,Central,SV-20935,CA-2016-124681
2015-03-29,2015-03-31,Second Class,212.64,99.94079999999998,6,0.0,Office Supplies,Paper,Consumer,West,RB-19435,US-2015-103996
2015-03-29,2015-03-31,Second Class,9.870000000000001,4.5402,3,0.0,Office Supplies,Paper,Consumer,West,RB-19435,US-2015-103996
2015-03-29,2015-03-31,Second Class,53.25,20.7675,3,0.0,Technology,Accessories,Consumer,West,RB-19435,US-2015-103996
2015-03-29,2015-03-31,Second Class,19.919999999999998,9.561599999999999,3,0.0,Furniture,Furnishings,Consumer,West,RB-19435,US-2015-103996
2016-04-07,2016-04-12,Standard Class,658.746,146.38799999999998,3,0.1,Furniture,Chairs,Corporate,East,Dl-13600,CA-2016-120530
2015-06-13,2015-06-19,Standard Class,8.26,3.8822,2,0.0,Office Supplies,Binders,Home Office,East,PS-19045,CA-2015-155054
2015-06-13,2015-06-19,Standard Class,29.84,13.427999999999997,2,0.0,Office Supplies,Binders,Home Office,East,PS-19045,CA-2015-155054
2015-06-13,2015-06-19,Standard Class,67.98,14.955599999999997,2,0.0,Technology,Accessories,Home Office,East,PS-19045,CA-2015-155054
2015-02-18,2015-02-24,Standard Class,61.06,28.087600000000002,2,0.0,Office Supplies,Labels,Consumer,West,GT-14755,CA-2015-105725
2015-02-18,2015-02-24,Standard Class,35.544000000000004,-0.888600000000002,1,0.2,Furniture,Tables,Consumer,West,GT-14755,CA-2015-105725
2017-11-12,2017-11-16,Standard Class,9.96,4.5816,2,0.0,Office Supplies,Labels,Consumer,West,CS-12355,CA-2017-164364
2017-11-12,2017-11-16,Standard Class,9.209999999999999,2.3025,3,0.0,Office Supplies,Art,Consumer,West,CS-12355,CA-2017-164364
2017-11-12,2017-11-16,Standard Class,27.93,8.099699999999999,3,0.0,Office Supplies,Supplies,Consumer,West,CS-12355,CA-2017-164364
2017-03-05,2017-03-05,Same Day,7.9,2.5279999999999996,2,0.0,Office Supplies,Fasteners,Consumer,Central,JD-16060,CA-2017-168123
2017-03-05,2017-03-05,Same Day,221.16,57.501599999999996,4,0.0,Office Supplies,Storage,Consumer,Central,JD-16060,CA-2017-168123
2017-03-05,2017-03-05,Same Day,127.96,62.7004,2,0.0,Office Supplies,Binders,Consumer,Central,JD-16060,CA-2017-168123
2017-03-05,2017-03-05,Same Day,18.69,9.158100000000001,3,0.0,Office Supplies,Binders,Consumer,Central,JD-16060,CA-2017-168123
2016-03-03,2016-03-03,Same Day,25.349999999999998,7.604999999999998,3,0.0,Office Supplies,Supplies,Corporate,West,TS-21160,CA-2016-120005
2016-03-03,2016-03-03,Same Day,35.28,11.995199999999997,3,0.0,Furniture,Furnishings,Corporate,West,TS-21160,CA-2016-120005
2016-12-24,2016-12-25,First Class,33.4,16.032,5,0.0,Office Supplies,Paper,Corporate,West,BV-11245,CA-2016-123526
2016-10-07,2016-10-09,First Class,837.5999999999999,62.82000000000005,3,0.2,Technology,Machines,Corporate,West,DL-13495,CA-2016-127649
2016-12-09,2016-12-13,Standard Class,40.68,-9.153000000000004,3,0.2,Technology,Phones,Consumer,South,EB-13870,CA-2016-159989
2017-11-20,2017-11-24,Standard Class,209.56799999999998,-23.576400000000007,2,0.2,Furniture,Chairs,Consumer,South,ES-14020,CA-2017-103499
2015-12-12,2015-12-16,Standard Class,22.368000000000002,6.430800000000001,4,0.2,Technology,Accessories,Consumer,Central,JB-15925,US-2015-167220
2017-02-03,2017-02-08,Standard Class,3.8820000000000006,-2.588,2,0.7,Office Supplies,Binders,Consumer,South,SC-20380,CA-2017-126354
2017-02-03,2017-02-08,Standard Class,115.296,40.353599999999986,3,0.2,Office Supplies,Paper,Consumer,South,SC-20380,CA-2017-126354
2017-09-21,2017-09-25,Standard Class,1.9080000000000004,-1.5264000000000002,2,0.7,Office Supplies,Binders,Consumer,East,EB-13870,CA-2017-169817
2017-04-30,2017-05-05,Standard Class,43.37199999999999,-69.39520000000003,7,0.8,Office Supplies,Binders,Home Office,Central,TC-21475,US-2017-144582
2014-11-03,2014-11-07,Standard Class,783.96,219.50880000000006,4,0.0,Technology,Phones,Consumer,East,SG-20605,CA-2014-121573
2014-11-03,2014-11-07,Standard Class,48.896,18.336,2,0.2,Office Supplies,Binders,Consumer,East,SG-20605,CA-2014-121573
2014-11-03,2014-11-07,Standard Class,7.856000000000001,2.8477999999999994,2,0.2,Office Supplies,Binders,Consumer,East,SG-20605,CA-2014-121573
2016-12-30,2017-01-04,Standard Class,5.904,1.9926,2,0.2,Office Supplies,Labels,Consumer,East,BM-11785,CA-2016-117660
2016-12-30,2017-01-04,Standard Class,13.712000000000002,1.0284,2,0.2,Office Supplies,Supplies,Consumer,East,BM-11785,CA-2016-117660
2014-09-17,2014-09-21,Standard Class,182.94,85.98179999999999,3,0.0,Office Supplies,Envelopes,Consumer,West,NR-18550,CA-2014-112851
2017-11-24,2017-11-27,First Class,27.76,9.9936,4,0.0,Office Supplies,Art,Consumer,West,PG-18820,CA-2017-123701
2015-04-24,2015-04-28,Standard Class,25.99,7.537099999999999,1,0.0,Office Supplies,Art,Home Office,East,DB-13270,CA-2015-118227
2015-03-09,2015-03-12,First Class,113.52000000000001,29.799,5,0.2,Technology,Accessories,Corporate,Central,NS-18640,CA-2015-123155
2015-03-09,2015-03-12,First Class,359.88,22.492499999999993,3,0.2,Technology,Phones,Corporate,Central,NS-18640,CA-2015-123155
2017-06-02,2017-06-03,Same Day,25.344,9.187199999999999,4,0.2,Office Supplies,Paper,Consumer,South,CS-11860,CA-2017-158883
2016-09-19,2016-09-24,Second Class,11.952000000000002,4.1832,3,0.2,Office Supplies,Binders,Home Office,West,CC-12430,US-2016-114888
2016-09-19,2016-09-24,Second Class,6.24,1.8719999999999997,3,0.0,Office Supplies,Supplies,Home Office,West,CC-12430,US-2016-114888
2014-10-31,2014-11-03,Second Class,742.336,83.51279999999991,8,0.2,Technology,Phones,Consumer,West,AC-10450,US-2014-167262
2017-11-23,2017-11-27,Standard Class,6.464,-4.040000000000001,1,0.6,Furniture,Furnishings,Consumer,Central,CM-12385,CA-2017-119746
2017-11-23,2017-11-27,Standard Class,11.52,4.176,5,0.2,Office Supplies,Labels,Consumer,Central,CM-12385,CA-2017-119746
2017-11-23,2017-11-27,Standard Class,222.38400000000001,16.678799999999995,2,0.2,Technology,Phones,Consumer,Central,CM-12385,CA-2017-119746
2017-11-16,2017-11-21,Standard Class,23.36,6.073599999999999,4,0.0,Office Supplies,Art,Home Office,West,EK-13795,CA-2017-108091
2016-02-19,2016-02-23,Second Class,8.67,4.0749,3,0.0,Office Supplies,Labels,Corporate,East,CK-12760,CA-2016-101630
2016-02-19,2016-02-23,Second Class,25.71,6.6846000000000005,3,0.0,Office Supplies,Supplies,Corporate,East,CK-12760,CA-2016-101630
2017-11-07,2017-11-11,Standard Class,100.94,33.310199999999995,7,0.0,Office Supplies,Appliances,Consumer,East,PK-19075,CA-2017-132346
2014-07-08,2014-07-10,First Class,63.882000000000005,10.647000000000004,1,0.1,Furniture,Chairs,Consumer,East,MH-18025,CA-2014-150301
2014-11-07,2014-11-12,Standard Class,683.1439999999999,0.0,4,0.3,Furniture,Chairs,Consumer,Central,SC-20725,CA-2014-159310
2014-11-07,2014-11-12,Standard Class,1.4759999999999995,-2.214,3,0.8,Office Supplies,Binders,Consumer,Central,SC-20725,CA-2014-159310
2014-11-07,2014-11-12,Standard Class,40.711999999999996,3.5623000000000022,7,0.2,Office Supplies,Supplies,Consumer,Central,SC-20725,CA-2014-159310
2017-01-28,2017-02-01,Standard Class,279.9,137.151,5,0.0,Office Supplies,Paper,Consumer,Central,GB-14575,US-2017-147984
2015-12-11,2015-12-16,Standard Class,13.120000000000001,1.1480000000000006,5,0.2,Office Supplies,Art,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,69.57600000000001,-143.7904,4,0.7,Furniture,Bookcases,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,4.224,0.47519999999999984,3,0.2,Office Supplies,Art,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,58.08,-6.533999999999995,4,0.2,Technology,Accessories,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,52.416000000000004,15.069600000000007,9,0.2,Furniture,Furnishings,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,54.92000000000001,10.983999999999996,5,0.2,Furniture,Furnishings,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,364.95,-248.16599999999994,5,0.5,Furniture,Tables,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,85.056,28.70639999999999,3,0.2,Office Supplies,Paper,Consumer,West,IM-15070,CA-2015-104346
2015-12-11,2015-12-16,Standard Class,27.695999999999998,9.693599999999996,3,0.2,Office Supplies,Paper,Consumer,West,IM-15070,CA-2015-104346
2015-06-29,2015-07-04,Standard Class,24.96,11.232,4,0.0,Office Supplies,Paper,Consumer,East,MM-18055,US-2015-141684
2015-03-16,2015-03-23,Standard Class,43.13,18.114600000000003,1,0.0,Furniture,Furnishings,Corporate,West,MF-18250,CA-2015-144722
2015-08-13,2015-08-17,Standard Class,5.64,2.7071999999999994,3,0.0,Office Supplies,Binders,Consumer,South,CK-12595,CA-2015-120516
2016-05-14,2016-05-19,Standard Class,57.58200000000001,-44.14619999999998,3,0.7,Office Supplies,Binders,Corporate,South,MK-17905,US-2016-148901
2016-05-14,2016-05-19,Standard Class,31.104000000000006,10.8864,6,0.2,Office Supplies,Paper,Corporate,South,MK-17905,US-2016-148901
2016-05-14,2016-05-19,Standard Class,30.192,8.302800000000003,3,0.2,Furniture,Furnishings,Corporate,South,MK-17905,US-2016-148901
2016-05-14,2016-05-19,Standard Class,43.6,4.360000000000001,5,0.2,Technology,Phones,Corporate,South,MK-17905,US-2016-148901
2016-05-14,2016-05-19,Standard Class,4.768,0.41720000000000046,2,0.2,Office Supplies,Art,Corporate,South,MK-17905,US-2016-148901
2016-05-14,2016-05-19,Standard Class,10.380000000000003,-7.611999999999998,2,0.7,Office Supplies,Binders,Corporate,South,MK-17905,US-2016-148901
2016-05-14,2016-05-19,Standard Class,13.392000000000003,-9.820799999999998,8,0.7,Office Supplies,Binders,Corporate,South,MK-17905,US-2016-148901
2017-07-13,2017-07-17,Second Class,39.593999999999994,-7.258900000000004,1,0.4,Technology,Phones,Consumer,East,MH-17455,CA-2017-136364
2017-07-13,2017-07-17,Second Class,91.00800000000001,19.339199999999998,9,0.2,Furniture,Furnishings,Consumer,East,MH-17455,CA-2017-136364
2015-11-22,2015-11-25,Second Class,37.94,18.211199999999998,2,0.0,Office Supplies,Paper,Consumer,West,NG-18430,CA-2015-137708
2015-11-22,2015-11-25,Second Class,42.800000000000004,19.259999999999998,10,0.0,Office Supplies,Paper,Consumer,West,NG-18430,CA-2015-137708
2015-11-22,2015-11-25,Second Class,33.63,10.088999999999999,3,0.0,Office Supplies,Storage,Consumer,West,NG-18430,CA-2015-137708
2014-11-23,2014-11-28,Standard Class,62.80800000000001,21.1977,3,0.2,Office Supplies,Envelopes,Corporate,East,PB-19210,CA-2014-149055
2015-12-27,2015-12-30,First Class,195.64,91.95079999999999,4,0.0,Office Supplies,Paper,Consumer,Central,RE-19450,CA-2015-151589
2015-12-27,2015-12-30,First Class,239.9,71.97,2,0.0,Technology,Phones,Consumer,Central,RE-19450,CA-2015-151589
2016-11-14,2016-11-19,Second Class,380.05799999999994,-21.717600000000004,3,0.3,Furniture,Chairs,Consumer,East,EB-14110,CA-2016-121370
2016-11-14,2016-11-19,Second Class,1199.9759999999999,179.9964,4,0.4,Technology,Copiers,Consumer,East,EB-14110,CA-2016-121370
2016-11-14,2016-11-19,Second Class,48.576,9.715199999999994,3,0.2,Furniture,Furnishings,Consumer,East,EB-14110,CA-2016-121370
2016-05-08,2016-05-10,First Class,17.94,8.073,3,0.0,Office Supplies,Paper,Consumer,West,TB-21625,CA-2016-111696
2014-12-26,2014-12-31,Standard Class,18.264000000000003,6.1640999999999995,3,0.2,Office Supplies,Paper,Consumer,East,MG-17695,CA-2014-139598
2014-12-26,2014-12-31,Standard Class,34.656,5.631599999999997,2,0.2,Office Supplies,Appliances,Consumer,East,MG-17695,CA-2014-139598
2014-12-26,2014-12-31,Standard Class,81.552,8.155199999999997,2,0.2,Office Supplies,Appliances,Consumer,East,MG-17695,CA-2014-139598
2014-12-26,2014-12-31,Standard Class,227.13600000000002,-42.58800000000004,4,0.2,Office Supplies,Storage,Consumer,East,MG-17695,CA-2014-139598
2017-06-08,2017-06-14,Standard Class,10.36,5.0764,2,0.0,Office Supplies,Binders,Consumer,East,LW-17125,CA-2017-117436
2015-04-07,2015-04-11,Standard Class,463.2479999999999,-1181.2824000000003,8,0.8,Office Supplies,Appliances,Consumer,Central,PF-19120,CA-2015-140025
2015-04-07,2015-04-11,Standard Class,383.952,47.99399999999997,6,0.2,Technology,Accessories,Consumer,Central,PF-19120,CA-2015-140025
2016-07-10,2016-07-11,Same Day,44.85600000000001,-35.884799999999984,6,0.7,Office Supplies,Binders,Home Office,West,NZ-18565,CA-2016-134222
2016-11-21,2016-11-26,Standard Class,30.345000000000006,-24.275999999999996,7,0.7,Technology,Machines,Consumer,East,CK-12205,CA-2016-140018
2016-11-21,2016-11-26,Standard Class,127.554,-9.110999999999997,3,0.3,Furniture,Chairs,Consumer,East,CK-12205,CA-2016-140018
2016-11-21,2016-11-26,Standard Class,77.952,15.590399999999995,3,0.2,Furniture,Furnishings,Consumer,East,CK-12205,CA-2016-140018
2017-11-12,2017-11-15,First Class,14.016,4.9056,4,0.2,Office Supplies,Binders,Corporate,West,JE-15610,US-2017-136707
2014-11-01,2014-11-08,Standard Class,69.52,19.465600000000002,2,0.0,Office Supplies,Storage,Corporate,South,JO-15145,CA-2014-152562
2014-11-01,2014-11-08,Standard Class,5.64,1.6355999999999997,3,0.0,Office Supplies,Art,Corporate,South,JO-15145,CA-2014-152562
2016-05-15,2016-05-21,Standard Class,13.776000000000002,4.4772,3,0.2,Office Supplies,Binders,Consumer,East,TT-21220,CA-2016-152408
2014-11-07,2014-11-12,Standard Class,245.88,68.84639999999999,6,0.0,Office Supplies,Appliances,Consumer,Central,MS-17365,CA-2014-120278
2014-11-07,2014-11-12,Standard Class,36.63,9.890100000000004,3,0.0,Office Supplies,Storage,Consumer,Central,MS-17365,CA-2014-120278
2014-11-07,2014-11-12,Standard Class,22.58,5.870799999999999,2,0.0,Office Supplies,Storage,Consumer,Central,MS-17365,CA-2014-120278
2014-11-07,2014-11-12,Standard Class,12.39,5.8233,3,0.0,Office Supplies,Binders,Consumer,Central,MS-17365,CA-2014-120278
2017-10-05,2017-10-10,Standard Class,39.92,13.472999999999999,5,0.2,Office Supplies,Binders,Home Office,West,MP-18175,CA-2017-167661
2017-10-05,2017-10-10,Standard Class,61.96,27.881999999999998,2,0.0,Office Supplies,Paper,Home Office,West,MP-18175,CA-2017-167661
2017-10-05,2017-10-10,Standard Class,19.936000000000003,7.2268,4,0.2,Office Supplies,Binders,Home Office,West,MP-18175,CA-2017-167661
2017-06-01,2017-06-03,First Class,3.7980000000000005,-2.6586,2,0.7,Office Supplies,Binders,Consumer,East,FH-14350,CA-2017-106831
2017-06-01,2017-06-03,First Class,27.744000000000003,10.057200000000002,6,0.2,Office Supplies,Paper,Consumer,East,FH-14350,CA-2017-106831
2017-06-01,2017-06-03,First Class,158.37599999999998,-34.31479999999999,4,0.4,Technology,Phones,Consumer,East,FH-14350,CA-2017-106831
2017-11-20,2017-11-25,Standard Class,27.58,11.5836,2,0.0,Furniture,Furnishings,Home Office,South,SC-20050,CA-2017-154123
2016-12-23,2016-12-28,Standard Class,5.553000000000001,-4.072200000000002,3,0.7,Office Supplies,Binders,Consumer,East,NM-18520,CA-2016-136049
2017-09-29,2017-10-04,Standard Class,243.92,-54.882,5,0.2,Office Supplies,Storage,Consumer,South,JO-15280,CA-2017-118402
2016-11-07,2016-11-09,First Class,14.96,0.2992000000000008,4,0.0,Office Supplies,Fasteners,Consumer,East,CC-12475,US-2016-139388
2014-04-04,2014-04-05,First Class,7.184000000000001,2.244999999999999,2,0.2,Office Supplies,Binders,Corporate,West,MZ-17515,US-2014-128685
2015-07-23,2015-07-26,Second Class,10.512,3.6792,3,0.2,Office Supplies,Binders,Consumer,East,MS-17830,CA-2015-124044
2014-06-25,2014-06-27,Second Class,263.96000000000004,19.796999999999997,5,0.2,Technology,Phones,Corporate,West,GK-14620,CA-2014-164469
2014-06-25,2014-06-27,Second Class,71.632,17.908,11,0.2,Office Supplies,Art,Corporate,West,GK-14620,CA-2014-164469
2014-06-25,2014-06-27,Second Class,9.328000000000001,0.8162000000000007,1,0.2,Office Supplies,Art,Corporate,West,GK-14620,CA-2014-164469
2014-09-08,2014-09-14,Standard Class,5.88,2.646,2,0.0,Office Supplies,Art,Consumer,West,MC-17275,CA-2014-107818
2014-09-08,2014-09-14,Standard Class,975.92,121.98999999999992,5,0.2,Furniture,Chairs,Consumer,West,MC-17275,CA-2014-107818
2014-09-08,2014-09-14,Standard Class,303.84,91.15199999999996,8,0.0,Office Supplies,Art,Consumer,West,MC-17275,CA-2014-107818
2014-09-08,2014-09-14,Standard Class,485.88,19.43519999999998,6,0.0,Office Supplies,Storage,Consumer,West,MC-17275,CA-2014-107818
2014-12-12,2014-12-15,Second Class,12.54,4.5144,3,0.0,Furniture,Furnishings,Consumer,West,LH-17155,CA-2014-113320
2014-12-12,2014-12-15,Second Class,8.94,0.625799999999999,3,0.0,Office Supplies,Storage,Consumer,West,LH-17155,CA-2014-113320
2014-12-12,2014-12-15,Second Class,9.24,4.4352,3,0.0,Furniture,Furnishings,Consumer,West,LH-17155,CA-2014-113320
2015-01-13,2015-01-17,Standard Class,70.00800000000001,24.5028,3,0.2,Office Supplies,Binders,Consumer,West,PB-19150,CA-2015-137526
2015-01-13,2015-01-17,Standard Class,77.6,38.023999999999994,4,0.0,Furniture,Furnishings,Consumer,West,PB-19150,CA-2015-137526
2015-01-13,2015-01-17,Standard Class,464.84999999999997,92.96999999999998,9,0.0,Furniture,Furnishings,Consumer,West,PB-19150,CA-2015-137526
2017-12-15,2017-12-19,Standard Class,10.192000000000002,1.0192,7,0.2,Office Supplies,Art,Corporate,Central,SS-20140,CA-2017-136063
2016-12-18,2016-12-24,Standard Class,1793.98,843.1705999999999,2,0.0,Office Supplies,Binders,Corporate,East,GK-14620,CA-2016-101546
2014-04-11,2014-04-16,Second Class,758.3520000000001,265.4232,6,0.2,Technology,Phones,Home Office,Central,GM-14455,CA-2014-138940
2016-11-10,2016-11-14,Standard Class,20.368000000000002,7.3834,1,0.2,Office Supplies,Binders,Corporate,East,SH-19975,CA-2016-125164
2016-11-10,2016-11-14,Standard Class,49.848,16.8237,3,0.2,Office Supplies,Binders,Corporate,East,SH-19975,CA-2016-125164
2017-06-26,2017-06-30,Standard Class,239.96999999999997,67.1916,3,0.0,Technology,Phones,Consumer,East,SC-20725,CA-2017-163531
2017-11-13,2017-11-18,Standard Class,2404.704,150.29399999999998,6,0.2,Furniture,Chairs,Consumer,West,TT-21070,CA-2017-122490
2017-11-13,2017-11-18,Standard Class,563.024,190.02059999999997,11,0.2,Office Supplies,Binders,Consumer,West,TT-21070,CA-2017-122490
2017-11-13,2017-11-18,Standard Class,344.90999999999997,10.347300000000004,3,0.0,Office Supplies,Storage,Consumer,West,TT-21070,CA-2017-122490
2017-11-13,2017-11-18,Standard Class,8.64,4.2336,3,0.0,Office Supplies,Labels,Consumer,West,TT-21070,CA-2017-122490
2017-11-24,2017-11-29,Standard Class,89.98799999999999,-14.998000000000012,2,0.4,Technology,Phones,Corporate,East,SC-20440,CA-2017-131366
2017-11-24,2017-11-29,Standard Class,229.544,83.2097,7,0.2,Office Supplies,Paper,Corporate,East,SC-20440,CA-2017-131366
2017-05-23,2017-05-27,Standard Class,1.8239999999999998,0.6155999999999999,2,0.2,Office Supplies,Fasteners,Consumer,Central,KL-16645,CA-2017-164042
2017-05-23,2017-05-27,Standard Class,18.319999999999997,-46.71600000000001,5,0.8,Office Supplies,Appliances,Consumer,Central,KL-16645,CA-2017-164042
2017-05-23,2017-05-27,Standard Class,48.816,-11.593800000000005,3,0.2,Office Supplies,Storage,Consumer,Central,KL-16645,CA-2017-164042
2017-05-23,2017-05-27,Standard Class,1.1879999999999997,-1.9602000000000008,1,0.8,Office Supplies,Binders,Consumer,Central,KL-16645,CA-2017-164042
2014-12-02,2014-12-07,Standard Class,119.80000000000001,29.950000000000003,5,0.2,Technology,Accessories,Corporate,East,KN-16390,CA-2014-132864
2014-10-03,2014-10-09,Standard Class,61.568,4.6175999999999995,2,0.2,Office Supplies,Storage,Home Office,South,SL-20155,US-2014-155817
2014-10-03,2014-10-09,Standard Class,6.192,0.46440000000000037,3,0.2,Office Supplies,Art,Home Office,South,SL-20155,US-2014-155817
2016-07-29,2016-07-31,First Class,2.2140000000000004,-1.4760000000000004,3,0.7,Office Supplies,Binders,Consumer,South,PW-19240,US-2016-131891
2017-11-02,2017-11-05,Second Class,5.32,2.6068000000000002,2,0.0,Office Supplies,Envelopes,Corporate,South,TB-21175,CA-2017-143567
2017-11-02,2017-11-05,Second Class,975.92,292.77599999999995,4,0.0,Furniture,Chairs,Corporate,South,TB-21175,CA-2017-143567
2017-11-02,2017-11-05,Second Class,2249.91,517.4793000000001,9,0.0,Technology,Accessories,Corporate,South,TB-21175,CA-2017-143567
2017-11-02,2017-11-05,Second Class,59.92,16.7776,4,0.0,Office Supplies,Storage,Corporate,South,TB-21175,CA-2017-143567
2017-03-08,2017-03-15,Standard Class,171.20000000000002,64.19999999999999,5,0.2,Office Supplies,Binders,Consumer,West,AH-10210,CA-2017-104080
2017-03-08,2017-03-15,Standard Class,3.36,0.8736000000000002,2,0.0,Office Supplies,Art,Consumer,West,AH-10210,CA-2017-104080
2014-12-16,2014-12-20,Standard Class,114.2,52.532,5,0.0,Office Supplies,Paper,Corporate,Central,SC-20695,CA-2014-151379
2016-11-28,2016-12-01,Second Class,182.67000000000002,52.97429999999999,3,0.0,Furniture,Chairs,Corporate,South,RF-19345,CA-2016-163167
2016-11-28,2016-12-01,Second Class,101.69999999999999,6.101999999999997,6,0.0,Technology,Accessories,Corporate,South,RF-19345,CA-2016-163167
2016-11-28,2016-12-01,Second Class,1126.02,56.30099999999999,3,0.0,Office Supplies,Storage,Corporate,South,RF-19345,CA-2016-163167
2016-11-28,2016-12-01,Second Class,1263.3000000000002,315.82499999999993,6,0.0,Office Supplies,Storage,Corporate,South,RF-19345,CA-2016-163167
2016-12-23,2016-12-30,Standard Class,8.82,2.5577999999999994,3,0.0,Office Supplies,Art,Corporate,West,EH-13765,CA-2016-135776
2016-12-23,2016-12-30,Standard Class,37.94,18.211199999999998,2,0.0,Office Supplies,Paper,Corporate,West,EH-13765,CA-2016-135776
2016-12-23,2016-12-30,Standard Class,4.2,1.1760000000000002,2,0.0,Office Supplies,Art,Corporate,West,EH-13765,CA-2016-135776
2016-12-23,2016-12-30,Standard Class,227.28,2.2727999999999895,2,0.0,Office Supplies,Storage,Corporate,West,EH-13765,CA-2016-135776
2016-12-23,2016-12-30,Standard Class,47.9,22.991999999999997,1,0.0,Office Supplies,Paper,Corporate,West,EH-13765,CA-2016-135776
2016-12-23,2016-12-30,Standard Class,61.96,30.3604,2,0.0,Office Supplies,Envelopes,Corporate,West,EH-13765,CA-2016-135776
2016-12-23,2016-12-30,Standard Class,1117.92,55.89599999999996,4,0.0,Office Supplies,Storage,Corporate,West,EH-13765,CA-2016-135776
